1,"10th Legion Championship Fighting"," 10th Legion Championship Fighting or 10th Legion is a UK-based Mixed Martial Arts promotion. The company was founded in 2008 by Martial Arts teacher and Wing Chun Master Alan Orr and held its first event in April 2009 in Hull."
1,"Passport Software"," Passport Software Inc. is a privately held company located in Northfield Illinois that manufactures and markets accounting software manufacturing software and business software to small to mid-sized companies under the brand name Passport Business Solutions.Passport Software Inc. released their latest version of software in February 2011. Passport Business Solutions is available inWindows UNIX and Linux versions."
1,"Ice-Pick Lodge"," Ice-Pick Lodge is a video game developer based in Moscow Russia established in 2002. The studio became well known in Russia after releasing its first project Pathologic which quickly gained critical acclaim and won several major Russian awards."
1,"Axiom Films"," Axiom Films is an international film distributor and producer based in London.Founded in 1997 by producer Douglas Cummins and partner Rocio Freire-Bernat Axiom specialises in independent and world cinema as well as documentary filmed opera and dance.Notable films under Axiom ownership include Half Nelson for which actor Ryan Gosling was nominated for the Best Actor award at the 2007 Academy Awards In a Better World which won the Best Foreign Language Film at the 2011 Academy Awards and the majority of Wim Wender’s feature and documentary films.Axiom is owned by UKI Investments and founders Douglas Cummins and Rocio Freire-Bernat who also retain a controlling interest and act as managing director and director of acquisitions respectively. "
1,"Copenhagen Records"," Copenhagen Records (CPH Records) is a mainstream Danish independent record label formed on 5 January 2004 by former EMI Recorded Music Denmark staff members to give artists more artistic autonomy. It houses artists spread over a wide range of genres from goth rock to rap and from pop artists to comedians."
1,"J. Wray and Nephew Ltd."," J. Wray and Nephew Ltd. is a distiller blender and bottler of rum originating and operating in Jamaica."
1,"Comedy Bang! Bang!"," Comedy Bang! Bang! (formerly Comedy Death-Ray Radio) is a weekly comedy audio podcast which originally began airing as a radio show on May 1 2009. It is hosted by writer and comedian Scott Aukerman best known for his work on the 1990s HBO sketch comedy program Mr."
1,"Trek Airways"," Trek Airways was an airline based in South Africa that operated from August 1953 until April 1994."
1,"Glitterhouse Records"," Glitterhouse Records is a German independent record label and mail order company based in Beverungen North Rhine-Westphalia. It was founded in the mid-1980s. From the late 1980s until the mid-1990s it was the European branch of the American label Sub Pop. Since 1997 the annual Orange Blossom Special open air festival takes place in the backyard of the Glitterhouse HQ."
1,"Koho (company)"," Koho is a brand of ice hockey equipment that originated from Finland. Currently Koho equipment is manufactured by The Hockey Company (parent company of CCM now owned by Reebok). Koho is especially known for its goaltending equipment. The main endorsees instrumental to marketing the brand in the late 90s and early 2000s included Patrick Roy Felix Potvin Jocelyn Thibault Tommy Salo Mathieu Garon Jean-Sebastien Giguere and Roberto Luongo."
1,"PIPE Networks"," PIPE Networks (also known as PIPE) is an Australian company based in Brisbane Queensland primarily involved in setting up peering exchanges. PIPE itself stands for Public Internet Peering Exchange."
1,"Livescribe"," The Livescribe paper-based computing platform consists of a digital pen digital paper software applications and developer tools.Central to the Livescribe platform is the smartpen a ballpoint pen with an embedded computer and digital audio recorder. When used with Anoto digital paper it records what it writes for later uploading to a computer and synchronizes those notes with any audio it has recorded."
1,"Delphix"," Delphix is a Menlo Park CA-based software company that develops software for simplifying the building testing and upgrading of applications built on relational databases. Delphix is known for developing systems that virtualize data in databases and speed up the development of software applications. In 2013 the Delphix Agile Data Platform became an SAP Endorsed Business Solution. The company’s clients include Facebook Comcast Wind River and Informatica. The company’s CEO is Jedidiah Yueh."
1,"Convergys"," Convergys Corporation is a corporation based in Cincinnati Ohio that sells customer management and information management products primarily to large corporations. Customer management products include agent assisted self-service and care software tailored to the communications financial services technology retail healthcare and government markets."
1,"Moreland Motor Truck Company"," The Moreland Motor Truck Company of Burbank California was originally located in Los Angeles. The Moreland trucks were sold worldwide."
1,"WorldCall"," WorldCall Telecom Ltd an Oman Telecommunications Company (Omantel) is a multi service operator in Pakistan capable of offering triple play services i.e. Cable TV Internet and Telephony.Existing business streams encompass a variety of telecom services including; Broadband (Wireless and Wire line) Cable TV (Analog / Digital / VOD) Wireless Local Loop Long Distance and International Call Metro Fiber Lease International Calling Cards and Call Shops↑ ↑"
1,"Phoenix American Incorporated"," Phoenix American Incorporated is a privately held financial services company headquartered in San Rafael California. It is the parent of several companies: Phoenix American Financial Services / Phoenix Transfer Phoenix Securitization Administration and Accounting Phoenix Leasing Portfolio Services Inc. SalesFocus Solutions Phoenix Leasing Bank Services Phoenix Leasing Inc. and Phoenix Cable Inc."
1,"Profile Records"," Profile Records was a record label that specialized in urban-oriented music such as hip hop. It was active until 1996."
1,"Plum Voice"," The Plum Group Inc. (DBA Plum Voice) is a company that provides interactive voice response platforms systems and hosting services to developers and companies to automate call center and business processes over the phone. Products and services include:The Plum VoiceXML PlatformPlum IVR Hosting SuitePlum SurveyPlum IVR ServerPlum Professional ServicesQuickFusePlum is headquartered in New York City with offices in Boston Denver and London."
1,"Skull Disco"," Skull Disco was an independent dubstep record label based in London. It was established in 2005 by Sam Shackleton and Laurie Appleblim Osborne and ended in 2008. Releases on the label prominently featured African and post-African percussion as well as ethnic samples. Zeke Clough contributed distinctive artwork for the label drawing on both Egyptology and heavy metal imagery."
1,"DBTel"," DBTEL Inc. (Chinese: 大霸電子; pinyin: Dàbà Diànzǐ) is a Taiwan multinational telecommunications company based in Roosevelt Rd. Taipei Taiwan."
1,"Aermacchi"," Aermacchi was an Italian aircraft manufacturer. Formerly known as Aeronautica Macchi the company was founded in 1912 by Giulio Macchi at Varese in north-western Lombardy. With a factory located on the shores of Lake Varese the firm originally manufactured seaplanes.After the Second World War the company began producing motorcycles as a way to fill the post-war need for cheap efficient transportation."
1,"Laker Airways (Bahamas)"," Laker Airways (Bahamas) was an airline founded in 1992 which operated until 2005."
1,"Hudson Motor Car Company"," The Hudson Motor Car Company made Hudson and other brand automobiles in Detroit Michigan from 1909 to 1954. In 1954 Hudson merged with Nash-Kelvinator Corporation to form American Motors. The Hudson name was continued through the 1957 model year after which it was dropped."
1,"Weingut Gunderloch"," Weingut Gunderloch is a German wine grower and producer based in Nackenheim in the wine-growing region of Rheinhessen Germany."
1,"Rural Cellular"," Rural Cellular was a telecommunications company that had run the Unicel mobile network. It operated in Midwest Northeast Northwest and the Southern regions of the United States and was bought by Verizon Wireless on January 25 2009 for approximately $2.67 billion in cash and assumed debt. It is owned by Mathias Hammer."
1,"Ambiances Magnétiques"," Ambiances Magnétiques is a non-profit Canadian musical collective which was formed in 1982 by a group of independent musicians and producers from Montreal. The entity was formed out of necessity: the avant-garde tastes of the members — which include jazz classical folk and rock — proved to be too challenging for prospective distributors and commercial record labels."
1,"Openbank"," Openbank is an online bank of Banco Santander operating in Spain.In January 2010 Brand Republic reported that Santander were inviting bids from advertising agencies for a plan to merge all its online banking services across Europe which do not carry the Santander name including Openbank under one single brand."
1,"Louis Roederer"," Louis Roederer is a producer of champagne based in Reims France. Founded in 1776 it was inherited and renamed by Louis Roederer in 1833."
1,"BelMarket"," BelMarket (БелМаркет) is a chain of supermarkets in Belarus. It is the first national food chain in that country.BelMarket was started as a project by Russian companies X5 Retail Group and A1 in 2007. BelMarket store formats are based on the store format of Russian retail chain Perekryostok.BelMarket stores have a green theme."
1,"Chico (construction company)"," China Henan International Cooperation Group (commonly known as CHICO) is a Chinese state owned construction and engineering company held by the provincial government of Henan. The construction company is known for being part of the vanguard of the country's Africa drive.The company began working in Liberia in 2008. It is one of the major construction companies in Liberia having worked as project contractor on several large road projects."
1,"Jetabroad"," Jetabroad is an online travel agency operating international and domestic airfares for over 450 affiliated airlines worldwide. The company is among the pioneers in providing transparent airfare costing which are ranked by price and generated in multiple currencies. Jetabroad is one of the largest online booking search engines for international flights in the Australian market with growth rates of over fifty percent."
1,"Gold Coast Transit"," Gold Coast Transit formerly known as South Coast Area Transit (SCAT) is a municipal bus operator in western Ventura County California serving Ventura Oxnard Port Hueneme Ojai and the adjoining areas of unincorporated Ventura County."
1,"Trusera"," Trusera was a Seattle-based social networking startup founded in 2007 by Keith Schorsch a former Amazon.com executive. Schorsch's struggle with Lyme disease in 2004 inspired him to create Trusera a place where users can access information from people who have had similar medical experiences."
1,"Kama Sutra Records"," Kama Sutra Records was started in 1964 by Arthur Artie Ripp Hy Mizrahi and Phil Steinberg as Kama Sutra Productions a production house. The word Kama Sutra is a Sanskrit terminology.In 1965 the company was joined by Art Kass and the record label itself was started. A distribution deal with MGM Records was later signed which lasted from 1965 until 1969."
1,"DELBio"," DelBio Inc. which is a branch biotechnology company belonging to Delta Electronics has been founded in May 2010 and receives the existing Biomedical products and R&D platforms from Delta Electronics Group."
1,"Kranti Road Transport"," Kranti Road Transport is a transportation company in the Indian state of Andhra Pradesh. Kranti operates a network of 403 branches and 270 vehicles with direct and indirect staff of above 1000 employees. It offers transportation of any type of goods across its branches.Kranti covers the state of Andhra Pradesh and some areas in Chennai City and one area in Yanam. Its head office is situated in Vijayawada at 5th ROAD Jawahar Autonagar combined with transshipment."
1,"Ubisoft Blue Byte"," Ubisoft Blue Byte (formerly Blue Byte Software) is a video game developer and publisher based in Düsseldorf Germany founded in 1988. The company has produced popular titles like Battle Isle and The Settlers. In 2001 the company was purchased by Ubisoft."
1,"Seyntex"," Seyntex is a Belgian textile manufacturing company. The company head office is located in Tielt."
1,"Notehall"," Notehall is an online marketplace in which college students can buy and sell class notes. Notehall gained recognition after appearing on the ABC reality show Shark Tank in October 2009. It has since been purchased by Chegg.com a textbook-rental company."
1,"US Games"," US Games was a video game division of then-conglomerate Quaker Oats that formed in 1982 in order to develop games for the then-popular Atari 2600. Sometimes related to the North American video game crash of 1983 they released 14 games (with varying cartridge designs) and then closed their doors after only a year in operation.None of our games became a hit said spokesman Ronald Bottrell. Instead of pouring in a lot more capital we decided to drop it."
1,"Coleman Company"," Coleman Company Inc. is an American company that specializes in outdoor recreation products. Historically Coleman is known for camping gear.It was founded by William Coffin Coleman who began selling kerosene lanterns in 1900 in Kingfisher Oklahoma. He moved to Wichita Kansas in 1902.Coleman is currently owned by Jarden Corporation. In January 2005 Jarden acquired American Household Inc for approximately $845 million."
1,"Aviation Traders"," Aviation Traders Limited (ATL) was a war-surplus aircraft and spares trader formed in 1947. In 1949 it began maintaining aircraft used by some of Britain's contemporary independent airlines on the Berlin Airlift. In the early 1950s it branched out into aircraft conversions and manufacturing. During that period it also became a subcontractor for other aircraft manufacturers. By the end of the decade it was taken over by the Airwork group."
1,"Braithwaite Burn & Jessop Construction Company"," Braithwaite Burn & Jessop Construction Company Limited (BBJ Construction Company) is a Public Sector Undertaking (PSU) of the Government of India. Established in the 1930s BBJ Construction Company has been involved in the construction and maintenance of many of India's rail and river bridges."
1,"Digimarc"," Digimarc is a digital watermarking technology provider enabling embedding of information into many forms of content including printed material audio video imagery and certain objects. Digimarc technology provides solutions for media identification and management counterfeit and piracy deterrence and digital commerce."
1,"TransAdelaide"," TransAdelaide was a publicly owned corporation which provided suburban train and tram services in Adelaide South Australia under contract to the Government of South Australia.Between 4 July 1994 and 22 April 2000 TransAdelaide also operated local bus services in Adelaide."
1,"Sakura Color Products Corporation"," Sakura Color Products Corporation (株式会社サクラクレパス) is a Japanese company headquartered in Morinomiya-chuo Chuo-ku Osaka Japan which produces a variety of stationery items. Although the firm commercializes a wide range of products Sakura is more known by its marker pens such as the Micron lines."
1,"Bleublancrouge"," Communications bleu blanc rouge (generally called bleublancrouge or BBR) is an incorporated advertising agency created in 1987 in Montreal officially designated in 2008 among Canada's top 10 agencies by Marketing Mag. In 2001 the company merged with PDG and in 2004 a new generation of leaders came at the head office. In 2005 bleublancrouge takes over National a Montreal-based public relations cabinet."
1,"The Frye Company"," The Frye Company is a boot manufacturer that claims to be the oldest continuously operated shoe company in the United States."
1,"Baen Books"," Baen Books is an American publishing company established in 1983 by science fiction publisher and editor Jim Baen. It is a science fiction and fantasy publishing house that emphasizes space opera hard science fiction military science fiction and fantasy. Soon after Baen died on June 28 2006 he was succeeded as publisher by long-time executive editor Toni Weisskopf."
1,"Exanet"," Exanet Ltd was an Israeli software company which provided scalable network-attached storage software solutions to partners.Exanet software was hardware independent. Their clustered NAS software storage solution provided single file system scalability and was compatible with Linux Mac and Windows operating systems. After the company went into temporary receivership on February 19 2010 Exanet's intellectual property was acquired by Dell."
1,"WinWinD"," WinWinD is a wind turbine manufacturer headquartered in Espoo Finland. It manufactures and supplies wind turbines with capacity of 1 and 3 MW.The company was founded in 2000 in Oulu. In 2006 Chinnakannan Sivasankaran's Siva Group of India acquired majority control in WinWinD. In September 2008 the Abu Dhabi Future Energy Company (Masdar) invested €120million in WinWinD acquiring 40% stake of the company."
1,"Jewels (mixed martial arts)"," Jewels (styled JEWELS in capitals) is a mixed martial arts organization owned by Marverous Japan Co. Ltd. focused on female fighters. It's the direct successor of Smackgirl. It has a working relationship with fellow mixed martial arts promotion Deep presided by Shigeru Saeki (also the Jewels supervisor)."
1,"European American Armory Inc."," European American Armory Inc. is a Rockledge Florida based firearms company which imports a number of different handguns and rifles to the United States.Company Website www.eaacorp.com"
1,"Dickinson Dees"," Dickinson Dees LLP was a law firm between 1975 and 2013.At its peak in 2005 the firm had 763 solicitors (including partners). By 2010 the firm had reduced this number to 327 solicitors through restructuring The firm had offices in Stockton on Tees Leeds Newcastle upon Tyne and London at the point it joined Bond Pearce. The successor firm is called Bond Dickinson."
1,"Pharmavite"," Pharmavite LLC is a dietary supplements company based in Northridge California. The company is the maker of Nature Made a line of vitamins and nutritional supplements and SOYJOY a snack bar made from soy and fruit. As of 1994 Nature Made products were the top-selling brand of vitamins in the United States."
1,"Standard Bank"," The Standard Bank of South Africa Limited is one of South Africa's largest financial services groups. It operates in 32 countries around the world including 19 in Africa."
1,"Follett Corporation"," Follett Corporation is a River Grove Illinois-based company that provides a variety of educational products to schools colleges and public libraries through its subsidiaries."
1,"Hardy Amies Ltd"," Hardy Amies Ltd. is a British-based fashion house specialising in modern luxury menswear."
1,"Pure Jatomi Fitness"," Pure Jatomi Fitness is a fitness club chain company based in Poland with 35 clubs in the country. Another 26 Jatomi clubs are located abroad with centers in Czech Republic Bulgaria Romania Turkey Indonesia and Malaysia. Pure Jatomi clubs have worldwide over 197.000 members with 117.000 in Poland.Pure Health & Fitness Company was established in September 12 2007 by Mike Balfour James Balfour and Tony Cowen."
1,"Willer Express"," Willer Express is a major highway bus company operating in Japan since 1994 with routes spanning almost the entire country from Aomori Prefecture at the northern tip of the main island Honshu to the southern island Kyushu. Annual sales are approximately $120 million/year with both domestic passengers and foreigners served through direct sales a website as well as the Japan Bus Pass and a double-decker tour bus route."
1,"Modern Library"," The Modern Library is an American publishing company. Founded in 1917 by Albert Boni and Horace Liveright as an imprint of their publishing company Boni & Liveright it was purchased in 1925 by Bennett Cerf and Donald Klopfer. Random House began in 1927 as a subsidiary of the Modern Library but eventually became the parent company."
1,"Banco Latino"," Banco Latino was a Venezuelan bank based in Caracas and at the time of its 1994 failure was the country's second largest. It had a good relationship with the government such that ministries moved their accounts to the bank and the army and the state-owned oil company PDVSA entrusted their pension funds to Latino trust managers."
1,"BrandAds"," BrandAds is an online video analytics company based in Emeryville California. It produces BrandAds Bridge a tool for advertisers that measures the success of online video campaigns using more than 30 performance metrics such as gross rating point (GRP) viewability time spent brand lift by demographic segment social lift and social sentiment."
1,"Peace Oil (United States)"," Peace Oil is an American brand of olive oil produced from Palestinian olives and marketed in cooperation with Israeli and Palestinian fair trade groups.Olive trees and oil have been central to disputes in the Israeli-occupied territories with documented accounts of the destruction of Palestinian olive groves.Peace Oil is unrelated to the similarly named Peace Oil a British brand that is produced in Israel using labour from the Arab Druze and Bedouin communities and benefits entirely the Israeli economy. "
1,"Wachovia"," Wachovia (former NYSE ticker symbol WB) was a diversified financial services company based in Charlotte North Carolina. Before its acquisition by Wells Fargo in 2008 Wachovia was the fourth-largest bank holding company in the United States based on total assets. Wachovia provided a broad range of banking asset management wealth management and corporate and investment banking products and services."
1,"Excelsior Records"," Excelsior Records was an American record label established by Otis René which existed from 1944 to 1951. It is particularly notable as having released some of the earliest recordings of Nat King Cole."
1,"Izurium Capital"," Izurium Capital is a UK-based investment firm focused on private equity and special situations investment strategies. Izurium Capital was founded in December 2009 and is headquartered in London United Kingdom. Since the inception the firm has raised over €300 million in committed capital. The firm seeks to invest in a variety of businesses with operations in Europe the Americas and Asia. The firm prefers businesses with a sizeable international presence outside their home market."
1,"Premier Inn"," Premier Inn is a British budget hotel chain and the UK's largest hotel brand with over 50000 rooms and more than 650 hotels. Originally opening under the Travel Inn brand name in 1987 it has been owned by Whitbread during its entire operation and was set up to compete with the Travelodge brand which was at the time owned by Forte. The company provides 70% of the total earnings of Whitbread. Premier Inn operates hotels at a variety of locations including city centres suburbs and airports."
1,"DeKalb Genetics Corporation"," DeKalb Genetics Corporation (often stylized DEKALB; formerly DeKalb Agricultural Association and DEKALB AgResearch) was a diversified company headquartered in DeKalb Illinois that marketed agricultural seeds and other products. The company was best known for its leading role in the development of hybrid corn and for its winged ear logo. DeKalb Genetics Corporation was purchased by the Monsanto Company in 1998."
1,"Humongous Entertainment"," Humongous Entertainment Inc. is an American video game developer. The company is known for its line of educational games for children. The company is currently owned by Tommo Inc."
1,"Acme Brick"," Acme Brick Company is an American manufacturer and distributor of brick and masonry-related construction products and materials. Founder George E. Bennett (October 6 1852–July 3 1907) chartered the company in Alton Illinois as the 'Acme Pressed Brick Company' on April 17 1891. The company grew to become the largest American-owned brick manufacturer by the mid-20th century and was the first of its type to offer a 100-year limited guarantee to its customers."
1,"Focus@Will"," Focus@Will is a neuroscience based subscription service that uses phase sequenced playlists of instrumental music designed to improve users’ productivity.The company is based out of Los Angeles."
1,"UP Aerospace"," UP Aerospace Inc. is a private spaceflight corporation based out of Denver Colorado. UP Aerospace provides ultra-low cost space access and payload transportation for corporate military and educational payloads via their SpaceLoft XL sounding rocket launch vehicles."
1,"Oceana (nightclub)"," Oceana is a chain of nightclubs in the United Kingdom owned and managed by Luminar Group. There are Oceana venues in Brighton Cardiff Kingston Leeds Nottingham Plymouth Southampton Swansea and Watford."
1,"Hormuud Telecom"," Hormuud Telecom Somalia Inc. (HORTEL) is a privately held telecommunications company based in Mogadishu Somalia established in April 2002."
1,"Hendrick Manufacturing Company"," Hendrick Manufacturing Company is an American perforated metal manufacturer founded in 1876 in Carbondale Pennsylvania where it is still based. Over the years additional manufacturing locations were established in California Tennessee Kentucky and Illinois. Plants in Pennsylvania Kentucky and Illinois are still in operation."
1,"Ulla Popken"," Ulla Popken is a German clothing retailer with more than 320 stores across Europe.The company markets plus size clothing in the United States through a biweekly 48-page catalog. Their American headquarters are located in Glen Arm Maryland in a former Grumman aircraft manufacturing warehouse.The company specializes in allowing women to develop their own fashions regardless of size."
1,"Imair Airlines"," Imair Airlines was an airline based in Baku Azerbaijan. It was a private airline operating international scheduled and charter passenger services from 1995 until its ceased operations on 23 November 2009. Its main base was Heydar Aliyev International Airport Baku."
1,"Yet2.com"," yet2.com is a global technology marketplace founded in 1999. The company is based around the idea of open innovation and allows all types of technologies to be bought and sold. yet2.com has six product areas: Tactical Targeted Search Strategic Dealflow Service Out-licensing Technology Marketing & Business Development Patent Transactions Submissions Portals and Venture Capital (yet2Ventures)."
1,"KBS N"," KBS N (Korean: KBS N) is a South Korean company owned by the Korean Broadcasting System producing media broadcast and telecommunication products for non free-to-air networks used under permission registered due to KBS in 1996 including Skylife and Cable TV(KCTA) service providers."
1,"Trunk Records"," Trunk Records is a British independent record label which specialises mainly in lost film scores unreleased TV music library music old advertising jingles art sexploitation and kitsch releases. It was founded in 1995 by Jonny Trunk and has since gained a cult following as a result of the releases of material from scores for films such as Deep Throat Kes The Wicker Man Blood on Satan's Claw and George A."
1,"Vizor Host"," Vizor Host is a Cleveland-based web hosting and web development company which was established in early February 2012. The motto of the company is Support and Quality Is Key!. They offer many services such as shared hosting reseller hosting virtual private servers and domain registration."
1,"Graf von Faber-Castell"," Graf von Faber-Castell is a line of fine writing instruments from the German stationery manufacturer Faber-Castell. Graf von Faber-Castell was founded by the great-grandson of the company's founder Baron Lothar von Faber in 1839. It includes a line of pencils mechanical pencils fountain pens and rollerball pens. Currently Graf von Faber-Castell makes high end writing instruments made with luxury materials such as Ebony Resin and Ivory."
1,"Hayneedle"," Hayneedle is an online retail company based in Omaha Nebraska USA. The company owns and operates hayneedle.com an online specialty store with a focus on home products. Hayneedle currently employs over 500 people in the Omaha Metro area and Monroe Ohio."
1,"Presto Studios"," Presto Studios was a computer game development company of the 1990s especially famous for its award-winning The Journeyman Project series and the 2001 sequel to Cyan's hit Myst series Myst III: Exile.In August 2002 Presto Studios shut down new development after the release of an Xbox title Whacked!. In a statement Greg Uhler (executive producer) announced the closing of the company:Due to business financial and personal reasons Presto Studios is discontinuing software development."
1,"TransAVIAexport Airlines"," TransAVIAexport Airlines is a Belarusian National Airline involved in air transportation of cargo. It is based at the Minsk International Airport in Belarus with a hub at the Sharjah International Airport in the United Arab Emirates.TransAVIAexport Airlines was established in December 1992.After 15 years of operation the airline has become an active player in the international market of air transportation of cargo and has won recognition among clients for a reputation as a reliable partner."
1,"Oysho"," Oysho is a Spanish clothing retailer specialising in women's homewear and undergarments. The company is part of the Inditex group and was founded in 1977 as Confecciones Noite S.A. in Arteixo Galicia. In 2000 the company changed its corporate name to Oysho España.The brand has 543 stores in 37 countries around the world."
1,"Pakistan Railways"," This article is about the rail company in Pakistan. For technical details and operations see: Transport in Pakistan.Pakistan Railways (reporting mark PR) (Urdu: پاکستان ریلویز ‎) is a national state-owned rail transport service of Pakistan headquartered in Lahore. It is administered by the federal government under the Ministry of Railways. Pakistan Railway provides an important mode of transportation throughout Pakistan."
1,"UCoz"," uCoz is a free web hosting with a built-in content management system. The modules of the uCoz CMS can be used together to build a fully featured website or separately e.g. as an online shopping platform blog webforum etc. As of March 10 2014 there are more than one million websites created in the uCoz system. uCoz is among the top sites for Russian-speaking users according to Alexa Internet."
1,"Affinia Group"," The Affinia Group a motor industry company was formed in 2004 and specializes in the design manufacture and replacement of parts for and on and off-road vehicles. Specifically filtration and chassis components.The company is headquartered in Ann Arbor Michigan with approximately ten thousand employees in nineteen countries.Affinia was created through the $1 billion acquisition of the Automotive Aftermarket Group from Dana Corporation by The Cypress Group."
1,"Gezira Sporting Club"," The Gezira Sporting Club (Arabic: نادى الجزيرة الرياضى‎ transliteration:nādī al-ǧazyrah al-reyādī) is the largest multi-sport facility in Egypt. It was founded in 1882 and was originally called Khedivial Sporting Club.[citation needed] It is located on the island of Zamalek in Cairo."
1,"Wyndham Worldwide"," Wyndham Worldwide Corporation is the holding company for Wyndham Hotels & Resorts Group RCI and other lodging brands. It was spun off from Cendant Corporation in July 2006.Wyndham Worldwide headquartered in Parsippany-Troy Hills New Jersey operates several hotel brands across the world."
1,"CBS/Fox Video"," CBS/Fox Video was a home video company formed and established in 1982 as a merger between 20th Century Fox Video formerly Magnetic Video Corporation and CBS Video Enterprises which sold film libraries from major American film studios and was the American licensee of BBC Video releases. These products were released in the VHS and Betamax home video formats.The company was based in Farmington Hills Michigan(home of predecessor Magnetic Video) until 1985 when it moved to Livonia Michigan."
1,"Community Service Society of New York"," The Community Service Society of New York (CSS) is an independent nonprofit organization established in 1939. Originally formed as a charity providing direct assistance to the poor its mission has evolved include research and advocacy as well as legal and informational support services for other organizations that work with low-income individuals. It is one of the seven organizations supported by the New York Times Neediest Cases Fund."
1,"LightStream"," LightStream is a LAN switching company based in the United States. The company was a joint venture between Bolt Beranek & Newman Inc. and UB Networks. It was acquired by Cisco Systems on December 8 1994 for $120 million in cash."
1,"Vivus"," Vivus (NASDAQ: VVUS) is a small pharmaceutical company headquartered in Mountain View California working in obesity sleep and sexual health. Vivus is developing an erectile dysfunction drug Avanafil that has completed Phase 3 clinical trials."
1,"NTT Comware"," NTT Comware Corporation (株式会社エヌ・ティ・ティ・コムウェア in Japanese) is a system integration company which serves mainly the NTT Group. It started as the old NTT's IT Services department and was incorporated as a wholly owned subsidiary of NTT in 1997."
1,"Kami"," Kami (Japanese: 神) are the spirits or phenomena that are worshipped in the religion of Shinto. They are elements in nature animals creationary forces in the universe as well as spirits of the revered deceased. Many Kami are considered the ancient ancestors of entire clans and some ancestors became Kami upon their death if they were able to embody the values and virtues of Kami in life. Traditionally great or charismatic leaders like the Emperor could be kami."
1,"I Capital"," i Capital is a weekly stock market newsletter that was started in 1989 by Capital Dynamics Sdn Bhd. It is Malaysia's first independent investment advisor and is published in English and Chinese. An electronic version was added in 2002. i Capital is renowned for its critical writing and independent viewpoint which often sees it argue against prevailing viewpoints. An electronic version was added in 2002."
1,"Fletcher Aviation"," Fletcher Aviation Corporation was an aircraft manufacturer founded by three brothers Wendell Frank Maurice Fletcher in Pasadena California in 1941. The initial aim of the company was to produce a wooden basic trainer aircraft (the FBT-2) that Wendell had designed but despite brief interest by the Army in the type to use as a target drone nothing came of this aircraft."
1,"Kosmos (publisher)"," Franckh-Kosmos Verlags-GmbH & Co. is a media publishing house based in Stuttgart Germany founded in 1822 by Johann Friedrich Franckh. In the nineteenth century the company published the fairy tales of Wilhelm Hauff as well as works by Wilhelm Waiblinger and Eduard Mörike."
1,"Jive Electro"," Jive Electro was a sublabel of the Zomba Group's Jive Records noted for releasing albums by Groove Armada Hardknox and Tangerine Dream as well as few remixes for the Madchester band The Stone Roses.The label was largely active between 1984 and 1987. Jive resurrected it in the 1998 to accommodate a boom in electronic music but it appears to be inactive since Zomba and Jive were integrated into a major label structure in 2004."
1,"CDT da Anhanguera"," The Centro de Televisão da Anhanguera popularly known as CDT da Anhanguera is the second largest center of television production in the Brazil and is the headquarters of the SBT. The complex is second only to the Projac of the Rede Globo. Opened in 1996 and is located in the city of Osasco in the Greater São Paulo."
1,"Modi Group"," The Modi Group (consisting Godfrey Phillips India Indofil Industries Ltd. Modicare Limited) is an Indian Business conglomerate based in New Delhi India. It is a US $ 2.8 billion headed by Krishan Kumar Modi."
1,"Samsung Noida Lab"," Samsung Noida Lab one of the Development centers of Samsung Electronics Co. Ltd. headquartered at Noida and is one of the companies in the mobile software sector. Company is focused on embedded and mobile software testing and development for Samsung Electronics in a variety of areas related to Mobile Phones.Noida Lab started its operations with Regional Adaptation and Multimedia testing while focusing to bring great innovations and latest technologies in the era of wireless communications."
1,"JSW Group"," JSW Group is one of India's largest business conglomerates with a strong presence in the core economic sector based in Mumbai. It has diversified interests in steel energy minerals and mining aluminium infrastructure and logistics cement and information technology. It is led by Sajjan Jindal and part of the US $ 15 billion O. P."
1,"Noise (company)"," Noise Inc. (株式会社ノイズ) is a video game development company that works in partnership with Nintendo developing games for the Custom Robo series."
1,"GuideOne Insurance"," GuideOne Insurance is a niche market insurer based in West Des Moines Iowa and is one of America’s largest church insurers. The company is licensed in all 50 states and carries an A.M. Best rating of “A“ Excellent with a positive outlook. The company has been named to Ward's Top 50 Performing Insurance Companies for three years in a row. As of Sept. 1 2013 the company has a total surplus of $503.9 million."
1,"Axial Biotech"," Axial Biotech Inc. was a privately held molecular diagnostics company based in Salt Lake City Utah. It was founded in 2002 by a group of internationally recognized spine surgeons and geneticists and was closed in March 2013.The company's mission was to deliver diagnostics that improve and personalize the treatment of spine disorders."
1,"Maynilad Water Services"," Maynilad Water Services Inc. also known as Maynilad is a water and waste water services provider of cities and municipalities of the National Capital Region that forms the West Zone and some parts of Cavite. It is one of the two concessionaires that provide water to Metro Manila in the Philippines the other one is Manila Water which serves the East Zone."
1,"Banco Macro"," Banco Macro is the second largest domestically-owned private bank in Argentina and the sixth-largest by deposits and lending."
1,"Banco Banespa"," Banco Banespa (Banco do Estado de São Paulo) was a Brazilian regional bank founded in 1909 by the state government of São Paulo. The bank was privatized in November 2000 by the government of former president Fernando Henrique Cardoso and sold to Spanish bank Santander."
